post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves
POST04299,2026-06-22 06:00:00,YouTube,Text,Special Campaign,Promotional,16,333594,341040,234097,9533.0,401,909,3738
POST04300,2026-06-22 09:00:00,YouTube,Reel,Community Campaign,Education,3,175785,170137,126467,11015.0,223,551,424
POST04301,2026-06-22 12:00:00,Instagram,Reel,Brand Awareness,Entertainment,21,194830,396671,323312,20671.0,1224,3392,6888
POST04302,2026-06-22 15:00:00,LinkedIn,Image,Special Campaign,Promotional,15,362469,351242,271983,9795.0,523,2672,6301
POST04303,2026-06-22 18:00:00,Facebook,Video,Educational Series,Community,21,219538,269923,179380,6275.0,104,976,2646
POST04304,2026-06-22 21:00:00,YouTube,Image,Seasonal Campaign,Entertainment,22,490864,617092,414248,8056.0,426,1632,2264
POST04305,2026-06-23 00:00:00,Facebook,Carousel,Seasonal Campaign,Event,4,294518,186984,152775,9732.0,265,866,2658
POST04306,2026-06-23 03:00:00,Instagram,Reel,Seasonal Campaign,Education,8,70985,119145,87824,2492.0,85,677,966
POST04307,2026-06-23 06:00:00,YouTube,Reel,Seasonal Campaign,Entertainment,1,313156,526986,307913,30121.0,516,2081,1420
POST04308,2026-06-23 09:00:00,Facebook,Carousel,Community Campaign,Entertainment,1,104059,114222,68938,4028.0,64,587,1502
POST04309,2026-06-23 12:00:00,Facebook,Reel,Festival Campaign,Promotional,3,306927,221671,187958,10066.0,536,546,3506
POST04310,2026-06-23 15:00:00,Facebook,Image,Special Campaign,Community,19,428779,293263,263813,5345.0,221,744,5462
POST04311,2026-06-23 18:00:00,Instagram,Reel,Brand Awareness,Promotional,19,325337,418727,279495,16281.0,537,4171,5733
POST04312,2026-06-23 21:00:00,LinkedIn,Reel,Event Promotion,Community,16,281204,313662,214966,20131.0,237,2056,2336
POST04313,2026-06-24 00:00:00,Instagram,Carousel,Seasonal Campaign,Education,19,292186,465802,281377,23100.0,1295,1974,3829
POST04314,2026-06-24 03:00:00,LinkedIn,Image,Product Launch,Entertainment,20,79031,60919,38531,870.0,25,74,313
POST04315,2026-06-24 06:00:00,LinkedIn,Image,Seasonal Campaign,Brand,18,63163,57066,39867,2390.0,73,210,781
POST04316,2026-06-24 09:00:00,Instagram,Reel,Seasonal Campaign,Community,2,370500,346191,224863,10377.0,254,3705,3266
POST04317,2026-06-24 12:00:00,Facebook,Video,Product Launch,Community,4,378932,563998,448659,23024.0,1256,3459,7761
POST04318,2026-06-24 15:00:00,Instagram,Image,Community Campaign,Promotional,9,415424,465086,343348,16334.0,444,4489,3723
POST04319,2026-06-24 18:00:00,YouTube,Carousel,Product Launch,Promotional,5,256929,159504,133633,11180.0,209,991,2397
POST04320,2026-06-24 21:00:00,YouTube,Carousel,Product Launch,Event,2,33796,44624,35859,1224.0,42,302,637
POST04321,2026-06-25 00:00:00,YouTube,Reel,Community Campaign,Community,16,110962,161428,96023,3474.0,170,1550,1915
POST04322,2026-06-25 03:00:00,LinkedIn,Video,Product Launch,Education,9,435886,301439,178809,11951.0,341,3171,1147
POST04323,2026-06-25 06:00:00,Facebook,Carousel,Brand Awareness,Entertainment,23,306464,366188,316194,23632.0,1006,2267,5286
POST04324,2026-06-25 09:00:00,YouTube,Image,Seasonal Campaign,Entertainment,11,302218,428917,358930,19024.0,479,1149,8021
POST04325,2026-06-25 12:00:00,Facebook,Reel,Festival Campaign,Entertainment,0,47931,46135,32929,1748.0,80,376,167
POST04326,2026-06-25 15:00:00,LinkedIn,Text,Community Campaign,Community,17,301137,179582,106963,6306.0,273,777,2581
POST04327,2026-06-25 18:00:00,Instagram,Video,Event Promotion,Promotional,18,75330,68141,58908,5634.0,248,1023,446
POST04328,2026-06-25 21:00:00,LinkedIn,Reel,Community Campaign,Education,21,446207,663506,418503,36037.0,1524,4015,9878
POST04329,2026-06-26 00:00:00,Instagram,Reel,Educational Series,Entertainment,19,297147,379552,213474,18911.0,336,882,4717
POST04330,2026-06-26 03:00:00,Facebook,Video,Event Promotion,Community,3,198568,148998,130147,10253.0,557,1633,2595
POST04331,2026-06-26 06:00:00,Instagram,Carousel,Educational Series,Brand,14,34743,42831,35683,1328.0,52,85,271
POST04332,2026-06-26 09:00:00,Instagram,Video,Special Campaign,Event,8,466142,364675,289084,10065.0,293,2612,2243
POST04333,2026-06-26 12:00:00,YouTube,Image,Special Campaign,Event,5,144291,107541,60428,2896.0,53,398,526
POST04334,2026-06-26 15:00:00,Facebook,Carousel,Community Campaign,Entertainment,11,361687,194022,142596,11566.0,568,795,2970
POST04335,2026-06-26 18:00:00,Instagram,Image,Educational Series,Promotional,17,44300,30015,23374,1529.0,54,305,166
POST04336,2026-06-26 21:00:00,Instagram,Reel,Event Promotion,Event,22,130888,124993,101965,3500.0,60,960,1608
POST04337,2026-06-27 00:00:00,YouTube,Carousel,Brand Awareness,Event,14,126818,201024,143707,3533.0,198,2056,2889
POST04338,2026-06-27 03:00:00,LinkedIn,Text,Community Campaign,Event,18,232783,199788,176547,9589.0,146,1151,2318
POST04339,2026-06-27 06:00:00,Instagram,Reel,Community Campaign,Event,8,91509,139116,88432,6527.0,236,1456,1900
POST04340,2026-06-27 09:00:00,Instagram,Image,Product Launch,Entertainment,21,29703,36262,20829,717.0,29,147,320
POST04341,2026-06-27 12:00:00,YouTube,Carousel,Community Campaign,Community,23,235078,324705,216405,12203.0,731,3383,3482
POST04342,2026-06-27 15:00:00,Instagram,Image,Seasonal Campaign,Education,12,216086,208008,162585,4872.0,83,1510,2908
POST04343,2026-06-27 18:00:00,Facebook,Video,Special Campaign,Education,15,239888,225453,182167,16792.0,683,880,3936
POST04344,2026-06-27 21:00:00,Facebook,Video,Seasonal Campaign,Promotional,12,371547,471721,381374,31866.0,1078,953,1183
POST04345,2026-06-28 00:00:00,YouTube,Reel,Community Campaign,Community,0,453647,568738,334836,33836.0,773,6126,3896
POST04346,2026-06-28 03:00:00,Instagram,Text,Special Campaign,Brand,17,76436,74365,63937,,85,524,1546
POST04347,2026-06-28 06:00:00,Facebook,Video,Special Campaign,Education,21,303989,333296,216073,18310.0,907,876,1117
POST04348,2026-06-28 09:00:00,YouTube,Video,Brand Awareness,Brand,2,101777,137631,85808,5520.0,269,1201,698
POST04349,2026-06-28 12:00:00,Facebook,Carousel,Product Launch,Education,16,55055,69162,52913,2194.0,120,275,823
POST04350,2026-06-28 15:00:00,Facebook,Video,Festival Campaign,Education,21,422094,548883,342583,20053.0,927,5146,7493
POST04351,2026-06-28 18:00:00,Facebook,Reel,Educational Series,Promotional,4,30209,51627,37574,3744.0,132,484,193
POST04352,2026-06-28 21:00:00,YouTube,Reel,Event Promotion,Event,5,78812,145494,100748,8053.0,238,472,311
POST04353,2026-06-29 00:00:00,YouTube,Video,Festival Campaign,Promotional,20,114035,97208,61358,3062.0,138,215,1111
POST04354,2026-06-29 03:00:00,LinkedIn,Reel,Product Launch,Education,16,385283,496253,323666,33658.0,1351,3391,5224
POST04355,2026-06-29 06:00:00,YouTube,Reel,Seasonal Campaign,Community,16,274948,458304,320626,16982.0,630,5910,2873
POST04356,2026-06-29 09:00:00,Facebook,Video,Seasonal Campaign,Event,0,382982,474027,318146,26274.0,1036,3565,7656
POST04357,2026-06-29 12:00:00,Instagram,Video,Seasonal Campaign,Community,6,162076,228895,156461,12591.0,538,2228,2394
POST04358,2026-06-29 15:00:00,Facebook,Reel,Brand Awareness,Community,21,271290,178531,144146,11875.0,693,1518,2536
POST04359,2026-06-29 18:00:00,YouTube,Video,Special Campaign,Community,15,378267,724744,441320,31863.0,1518,3703,5001
POST04360,2026-06-29 21:00:00,Instagram,Carousel,Seasonal Campaign,Event,4,446606,760759,585530,16304.0,306,7801,13628
POST04361,2026-06-30 00:00:00,Instagram,Image,Event Promotion,Community,15,48400,51582,40613,2913.0,97,293,368
POST04362,2026-06-30 03:00:00,Facebook,Video,Educational Series,Event,3,358655,255099,211918,7543.0,331,976,4126
POST04363,2026-06-30 06:00:00,Facebook,Image,Community Campaign,Brand,10,98121,105266,89114,4472.0,83,446,496
POST04364,2026-06-30 09:00:00,YouTube,Reel,Community Campaign,Education,13,135763,180681,109408,4970.0,281,1322,1622
POST04365,2026-06-30 12:00:00,Instagram,Reel,Festival Campaign,Entertainment,12,157948,219323,131240,5139.0,71,1234,2061
POST04366,2026-06-30 15:00:00,Facebook,Image,Educational Series,Community,23,461320,435467,333206,16064.0,651,2028,2380
POST04367,2026-06-30 18:00:00,Instagram,Image,Product Launch,Promotional,7,405327,550989,449012,28360.0,1667,4321,4545
POST04368,2026-06-30 21:00:00,YouTube,Video,Educational Series,Brand,20,492351,365792,236050,12071.0,560,2909,1636
POST04369,2026-07-01 00:00:00,Instagram,Video,Brand Awareness,Promotional,19,372919,680682,499652,14767.0,647,3646,10787
POST04370,2026-07-01 03:00:00,Instagram,Image,Festival Campaign,Entertainment,14,326050,434512,356423,18421.0,1102,2140,6222
POST04371,2026-07-01 06:00:00,Instagram,Video,Festival Campaign,Event,17,139925,219467,179661,14226.0,705,2539,2303
POST04372,2026-07-01 09:00:00,Instagram,Reel,Brand Awareness,Entertainment,6,40378,52811,41131,2019.0,118,747,626
POST04373,2026-07-01 12:00:00,Instagram,Reel,Educational Series,Promotional,20,46568,48295,27894,2227.0,100,225,294
POST04374,2026-07-01 15:00:00,Instagram,Video,Seasonal Campaign,Entertainment,18,277447,240774,136693,4026.0,174,950,1699
POST04375,2026-07-01 18:00:00,YouTube,Reel,Brand Awareness,Education,8,379190,271762,186416,10102.0,486,1320,3099
POST04376,2026-07-01 21:00:00,YouTube,Reel,Seasonal Campaign,Entertainment,10,237296,239725,134087,8445.0,164,669,1026
POST04377,2026-07-02 00:00:00,Instagram,Carousel,Event Promotion,Community,9,268958,308840,267594,18802.0,945,1939,1592
POST04378,2026-07-02 03:00:00,Facebook,Image,Brand Awareness,Education,13,107332,64651,36013,1305.0,76,282,856
POST04379,2026-07-02 06:00:00,Instagram,Video,Seasonal Campaign,Community,15,127014,147962,82912,4698.0,190,894,680
POST04380,2026-07-02 09:00:00,YouTube,Reel,Educational Series,Entertainment,7,50796,64680,39316,2949.0,31,561,546
POST04381,2026-07-02 12:00:00,Instagram,Reel,Seasonal Campaign,Education,0,499569,629901,484680,36195.0,492,1690,9574
POST04382,2026-07-02 15:00:00,Instagram,Reel,Brand Awareness,Education,11,215422,411544,304354,20204.0,439,3678,4636
POST04383,2026-07-02 18:00:00,YouTube,Image,Product Launch,Entertainment,2,75061,73695,57542,2056.0,71,275,976
POST04384,2026-07-02 21:00:00,YouTube,Image,Community Campaign,Brand,1,95597,49149,42403,2297.0,70,194,279
POST04385,2026-07-03 00:00:00,LinkedIn,Image,Brand Awareness,Event,15,44401,23230,16475,1041.0,61,181,192
POST04386,2026-07-03 03:00:00,YouTube,Video,Community Campaign,Event,3,154882,247307,139816,4903.0,280,670,2542
POST04387,2026-07-03 06:00:00,LinkedIn,Text,Brand Awareness,Event,1,381360,183265,149768,4541.0,134,705,1140
POST04388,2026-07-03 09:00:00,Instagram,Reel,Educational Series,Education,11,371506,823042,686571,53664.0,2667,9183,9363
POST04389,2026-07-03 12:00:00,Instagram,Image,Event Promotion,Event,23,24902,32613,18506,1088.0,45,172,295
POST04390,2026-07-03 15:00:00,Instagram,Image,Event Promotion,Education,16,275267,234836,149120,8976.0,198,352,3036
POST04391,2026-07-03 18:00:00,Instagram,Text,Community Campaign,Brand,19,213806,195583,160321,7117.0,402,353,1244
POST04392,2026-07-03 21:00:00,YouTube,Text,Special Campaign,Entertainment,20,281566,271140,184823,6750.0,155,1458,4531
POST04393,2026-07-04 00:00:00,Facebook,Reel,Special Campaign,Entertainment,9,367292,297961,213169,16280.0,871,3988,5176
POST04394,2026-07-04 03:00:00,Instagram,Carousel,Educational Series,Education,19,331867,312020,261507,,323,4113,855
POST04395,2026-07-04 06:00:00,LinkedIn,Image,Seasonal Campaign,Education,7,342743,248532,144923,4234.0,173,1934,1607
POST04396,2026-07-04 09:00:00,Facebook,Reel,Educational Series,Brand,17,227271,378889,298204,29327.0,1522,2547,1339
POST04397,2026-07-04 12:00:00,Instagram,Reel,Special Campaign,Event,17,296111,389876,243767,23871.0,828,1629,2432
POST04398,2026-07-04 15:00:00,Instagram,Image,Educational Series,Brand,17,395456,385293,220359,12580.0,662,650,3604
POST04399,2026-07-04 18:00:00,Instagram,Image,Product Launch,Entertainment,1,191608,142914,111740,3984.0,149,627,1831
POST04400,2026-07-04 21:00:00,Instagram,Reel,Festival Campaign,Entertainment,11,156207,266396,157838,12091.0,716,1148,809
POST04401,2026-07-05 00:00:00,Instagram,Carousel,Special Campaign,Community,9,344509,538326,436826,28101.0,1208,4356,7817
POST04402,2026-07-05 03:00:00,YouTube,Reel,Special Campaign,Event,7,99608,133984,83196,5505.0,158,734,1798
POST04403,2026-07-05 06:00:00,Instagram,Image,Brand Awareness,Entertainment,18,368097,497030,281805,16463.0,792,1270,4758
POST04404,2026-07-05 09:00:00,Instagram,Reel,Educational Series,Community,9,398471,498910,291739,8260.0,293,3778,2864
POST04405,2026-07-05 12:00:00,LinkedIn,Reel,Educational Series,Education,10,354123,444517,375369,17261.0,868,3025,1146
POST04406,2026-07-05 15:00:00,Facebook,Image,Educational Series,Entertainment,13,123146,75643,51425,3131.0,161,305,887
POST04407,2026-07-05 18:00:00,LinkedIn,Reel,Event Promotion,Promotional,14,435141,579553,380066,37709.0,1540,4832,6807
POST04408,2026-07-05 21:00:00,Instagram,Image,Educational Series,Event,23,246610,354401,255849,16709.0,895,814,4756
POST04409,2026-07-06 00:00:00,Instagram,Reel,Special Campaign,Community,22,122331,247652,191070,15646.0,472,2996,738
POST04410,2026-07-06 03:00:00,YouTube,Image,Brand Awareness,Event,9,50993,36119,20334,547.0,7,266,292
POST04411,2026-07-06 06:00:00,Instagram,Reel,Seasonal Campaign,Event,3,216868,404031,349230,19123.0,824,3804,4224
POST04412,2026-07-06 09:00:00,Instagram,Carousel,Seasonal Campaign,Promotional,6,148238,193978,171761,4150.0,200,1673,3414
POST04413,2026-07-06 12:00:00,Facebook,Video,Educational Series,Brand,10,356807,572646,398594,27929.0,380,3348,7533
POST04414,2026-07-06 15:00:00,Facebook,Reel,Brand Awareness,Education,23,267557,269709,187291,11441.0,555,3515,4478
POST04415,2026-07-06 18:00:00,YouTube,Image,Product Launch,Event,21,69483,87447,74985,3669.0,153,251,1705
POST04416,2026-07-06 21:00:00,YouTube,Reel,Seasonal Campaign,Entertainment,21,253586,315514,220941,22622.0,357,3612,3375
POST04417,2026-07-07 00:00:00,YouTube,Image,Special Campaign,Education,2,175915,156192,132711,5271.0,195,1248,3260
POST04418,2026-07-07 03:00:00,Instagram,Reel,Festival Campaign,Entertainment,4,136747,130340,72979,3643.0,56,1165,460
POST04419,2026-07-07 06:00:00,Instagram,Image,Event Promotion,Education,1,57879,46235,33352,871.0,22,430,105
POST04420,2026-07-07 09:00:00,Instagram,Image,Brand Awareness,Education,11,481673,345669,305346,7864.0,394,2322,1640
POST04421,2026-07-07 12:00:00,Instagram,Text,Seasonal Campaign,Community,20,260021,154265,98495,3775.0,56,424,1064
POST04422,2026-07-07 15:00:00,LinkedIn,Image,Seasonal Campaign,Entertainment,4,286032,104828,67420,3941.0,129,736,1322
POST04423,2026-07-07 18:00:00,YouTube,Image,Community Campaign,Entertainment,6,347857,445550,343315,16644.0,670,4010,3923
POST04424,2026-07-07 21:00:00,Facebook,Image,Product Launch,Education,3,464367,364075,318262,20737.0,1182,3128,6420
POST04425,2026-07-08 00:00:00,Instagram,Text,Festival Campaign,Event,10,405969,476506,295223,8624.0,404,2886,5709
POST04426,2026-07-08 03:00:00,Instagram,Video,Festival Campaign,Entertainment,21,289570,463912,404799,27058.0,458,5583,8288
POST04427,2026-07-08 06:00:00,Instagram,Reel,Festival Campaign,Promotional,8,90031,186984,146231,11344.0,662,2746,1041
POST04428,2026-07-08 09:00:00,Instagram,Video,Special Campaign,Promotional,3,249645,360842,323879,14318.0,485,3660,4648
POST04429,2026-07-08 12:00:00,Instagram,Image,Brand Awareness,Education,21,292191,187459,151421,5966.0,169,946,2828
POST04430,2026-07-08 15:00:00,Facebook,Video,Product Launch,Brand,8,169111,203965,159853,10637.0,174,2080,1478
POST04431,2026-07-08 18:00:00,Facebook,Video,Educational Series,Education,11,212168,269874,225403,5749.0,325,783,4831
POST04432,2026-07-08 21:00:00,YouTube,Reel,Community Campaign,Education,15,448517,722516,441673,42027.0,1652,4868,8897
POST04433,2026-07-09 00:00:00,YouTube,Carousel,Product Launch,Event,0,461923,694290,611735,17126.0,1017,7742,3448
POST04434,2026-07-09 03:00:00,LinkedIn,Reel,Product Launch,Event,7,458330,587010,356877,10602.0,198,1946,2781
POST04435,2026-07-09 06:00:00,Instagram,Reel,Seasonal Campaign,Community,0,303510,441578,246835,10557.0,393,2312,2029
POST04436,2026-07-09 09:00:00,Instagram,Reel,Product Launch,Brand,19,433961,893005,709269,46230.0,716,6042,15835
POST04437,2026-07-09 12:00:00,Instagram,Carousel,Brand Awareness,Brand,18,456298,685200,421129,17564.0,636,2809,2993
POST04438,2026-07-09 15:00:00,Facebook,Reel,Community Campaign,Brand,3,206342,149769,122146,7369.0,401,1660,2038
POST04439,2026-07-09 18:00:00,LinkedIn,Reel,Brand Awareness,Brand,13,162425,175657,145490,4739.0,73,1601,644
POST04440,2026-07-09 21:00:00,Instagram,Carousel,Community Campaign,Brand,22,307224,475576,300965,10740.0,252,3907,4561
POST04441,2026-07-10 00:00:00,LinkedIn,Reel,Community Campaign,Education,13,38788,42489,24658,828.0,36,88,150
POST04442,2026-07-10 03:00:00,Facebook,Reel,Seasonal Campaign,Education,8,448185,759836,551099,24202.0,334,5660,8630
POST04443,2026-07-10 06:00:00,Instagram,Reel,Brand Awareness,Community,8,468387,439499,378662,30617.0,1001,1074,4199
POST04444,2026-07-10 09:00:00,Instagram,Image,Community Campaign,Promotional,16,342777,452502,383066,18795.0,500,1679,6253
POST04445,2026-07-10 12:00:00,YouTube,Image,Product Launch,Promotional,14,409605,537076,317400,11437.0,593,3450,3706
POST04446,2026-07-10 15:00:00,LinkedIn,Reel,Brand Awareness,Community,9,156731,196032,174012,8069.0,100,764,3792
POST04447,2026-07-10 18:00:00,Instagram,Text,Community Campaign,Community,16,316065,251912,161823,9691.0,515,409,3180
POST04448,2026-07-10 21:00:00,Facebook,Carousel,Special Campaign,Entertainment,8,155233,129895,87326,6058.0,273,661,1884
POST04449,2026-07-11 00:00:00,Instagram,Reel,Festival Campaign,Education,3,166575,282352,170023,15322.0,380,2674,1340
POST04450,2026-07-11 03:00:00,Facebook,Reel,Brand Awareness,Brand,13,243611,255695,174443,4894.0,97,2334,1094
POST04451,2026-07-11 06:00:00,YouTube,Image,Seasonal Campaign,Entertainment,2,307126,420563,324874,6893.0,396,3556,4958
POST04452,2026-07-11 09:00:00,YouTube,Carousel,Special Campaign,Event,20,351158,247380,179876,11852.0,446,499,3993
POST04453,2026-07-11 12:00:00,Facebook,Reel,Special Campaign,Education,11,206982,275868,231629,9488.0,258,2808,1258
POST04454,2026-07-11 15:00:00,Facebook,Reel,Event Promotion,Community,21,72632,53886,41732,2470.0,30,428,339
POST04455,2026-07-11 18:00:00,LinkedIn,Video,Brand Awareness,Promotional,0,178244,177986,114309,4259.0,77,1872,2218
POST04456,2026-07-11 21:00:00,Instagram,Reel,Special Campaign,Education,0,140056,265589,197891,7878.0,314,2980,2619
POST04457,2026-07-12 00:00:00,Facebook,Image,Brand Awareness,Community,12,357840,192898,110427,2638.0,94,747,1797
POST04458,2026-07-12 03:00:00,Instagram,Video,Brand Awareness,Education,13,208876,362150,272799,18219.0,872,3011,4369
POST04459,2026-07-12 06:00:00,YouTube,Carousel,Community Campaign,Education,15,120750,89255,61263,4139.0,214,483,739
